item_id:token,title:token,categories:token_seq,brand:token,sales_type:token,sales_rank:float,price:float
9423,This Side,"'Country', 'Bluegrass'",Nickel Creek,CDs & Vinyl,92312.0,
9424,Frozen Corpse Stuffed With Dope,"'Alternative Rock', 'Hardcore'",Agoraphobic Nosebleed,CDs & Vinyl,272224.0,
9425,Dirty Sexy Knights in Paris,'Alternative Rock',Audiovent,CDs & Vinyl,285341.0,
9426,Under the Influence,,DJ Quik,CDs & Vinyl,151595.0,
9427,The Isness,'Ambient',Future Sound of London,CDs & Vinyl,429406.0,
9431,Little Less Conversation,'Electronica',Junkie XL,CDs & Vinyl,607615.0,
9428,By the Way,"'Pop', 'Adult Alternative'",Red Hot Chili Peppers,CDs & Vinyl,4217.0,
9430,Judas Priest - Live in London,"'Pop', 'Vocal Pop'",Judas Priest,Movies & TV,116552.0,
9433,Cry,"'Pop', 'Adult Alternative'",Simple Minds,CDs & Vinyl,159658.0,
9437,Bunkka,'Electronica',Paul Oakenfold,CDs & Vinyl,183811.0,
9441,Born To Reign,'Soul',Will Smith,CDs & Vinyl,351872.0,
9442,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Classic Rock',Various Artists,CDs & Vinyl,482584.0,
9439,Beneath the Surface,,Balligomingo,CDs & Vinyl,104882.0,
9440,Border Girl,"'Latin Music', 'Latin Pop'",Paulina Rubio,CDs & Vinyl,254201.0,
9443,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Metal', 'Pop Metal'",W.A.S.P.,CDs & Vinyl,469555.0,
9447,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Experimental Rap',Atmosphere,CDs & Vinyl,421721.0,
9449,Songs About Jane,"'Pop', 'Adult Alternative'",Maroon 5,CDs & Vinyl,7378.0,
9448,Classics: Selected by Brian Wilson,'Classic Rock',The Beach Boys,CDs & Vinyl,204197.0,
9452,Minority Report,"'Soundtracks', 'Movie Scores'",John Williams,CDs & Vinyl,245799.0,
9455,Don't Give Up on Me,"'Soul', 'Southern Soul'",Solomon Burke,CDs & Vinyl,72327.0,
9451,No!,"'Pop', 'Adult Alternative'",They Might Be Giants,CDs & Vinyl,75126.0,
9456,"Road To Perdition, The Thomas Newman","'Pop', 'Vocal Pop'",Thomas Newman,CDs & Vinyl,27083.0,
9459,Sticks and Stones,"'Alternative Rock', 'Emo'",New Found Glory,CDs & Vinyl,114653.0,
9457,Southern Rock Opera,"'Alternative Rock', 'Indie Rock'",Drive-By Truckers,CDs & Vinyl,41380.0,
9462,Fashionably Late,"'Folk', 'British Folk'",Linda Thompson,CDs & Vinyl,227261.0,
9463,Love at First Sight,,Kylie Minogue,CDs & Vinyl,443503.0,
9467,Shenanigans,"'Alternative Rock', 'American Punk'",Green Day,CDs & Vinyl,37732.0,
9465,Knock on the Sky,'Country',Shedaisy,CDs & Vinyl,189007.0,
9472,Remote Part,"'Alternative Rock', 'Indie Rock'",Idlewild,CDs & Vinyl,730009.0,
9471,Gene Clark aka White Light,'Pop',Gene Clark,CDs & Vinyl,87097.0,
9473,The Lonely Position of Neutral,"'Metal', 'Alternative Metal'",Trust Company,CDs & Vinyl,71895.0,
9476,Dead Ringer,'Experimental Rap',RJD2,CDs & Vinyl,204804.0,
9477,Concrete,"'Alternative Rock', 'Industrial', 'Alt Industrial'",Fear Factory,CDs & Vinyl,60421.0,
9478,Cheer Up!,"'Alternative Rock', 'Punk'",Reel Big Fish,CDs & Vinyl,14402.0,
9479,Live-The 1971 Tour,'Classic Rock',Grand Funk Railroad,CDs & Vinyl,58499.0,
9485,Eli and the 13th Confession,"'Folk', 'Traditional Folk'",Laura Nyro,CDs & Vinyl,285016.0,
9481,Geoff Tate,'Pop',Geoff Tate,CDs & Vinyl,444061.0,
9482,Heathen Chemistry,"'Alternative Rock', 'British Alternative', 'Britpop'",Oasis,CDs & Vinyl,206659.0,
9488,The Ozzman Cometh,"'Metal', 'Pop Metal'",Ozzy Osbourne,CDs & Vinyl,46873.0,
9487,Play,"'Pop', 'Teen Pop'",Play,CDs & Vinyl,108690.0,
9484,"O, Yeah! Ultimate Aerosmith Hits",'Classic Rock',Aerosmith,CDs & Vinyl,49774.0,
9483,The Ultimate Kansas,"'Rock', 'Progressive', 'Progressive Rock'",Kansas,CDs & Vinyl,212643.0,
9489,DragonSlayer,"'Metal', 'Pop Metal'",Dream Evil,CDs & Vinyl,221171.0,
9491,Airdrawndagger,'Electronica',Sasha,CDs & Vinyl,266110.0,
9494,From Illmatic to Stillmatic: This Is Remix,'East Coast',Nas,CDs & Vinyl,488740.0,
9492,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'East Coast',Irv Gotti,CDs & Vinyl,109803.0,
9497,Ozzy Osbourne - Live at Budokan,"'World Music', 'Europe', 'British Isles', 'Britain'",,Movies & TV,30084.0,
9493,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Blues', 'Contemporary Blues'",Truth Hurts,CDs & Vinyl,143244.0,
9499,Dream Street Rose,"'Country', 'Outlaw Country'",Gordon Lightfoot,CDs & Vinyl,442828.0,
9500,Worship &amp; Tribute,"'Pop', 'Tributes'",Glassjaw,CDs & Vinyl,114825.0,
9498,Old Dan's Records,"'Country', 'Outlaw Country'",Gordon Lightfoot,CDs & Vinyl,261498.0,
9503,"Like, Omigod! The '80s Pop Culture Box Totally",'Alternative Rock',Various Artists,CDs & Vinyl,64348.0,
9504,The Very Best of Chicago: Only the Beginning,'Classic Rock',Chicago,CDs & Vinyl,908.0,
9502,Largo,'Jazz',Brad Mehldau Trio,CDs & Vinyl,60833.0,
9505,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Alternative Rock', 'Industrial', 'Alt Industrial'",Filter,CDs & Vinyl,115867.0,
9509,Shine,"'Alternative Rock', 'New Wave'",Cyndi Lauper,CDs & Vinyl,756924.0,
9510,Nothing,"'Rock', 'Progressive', 'Progressive Metal'",Meshuggah,CDs & Vinyl,299679.0,
9516,Details,"'Pop', 'Adult Alternative'",Frou Frou,CDs & Vinyl,701775.0,
9517,Daybreaker,'Alternative Rock',Beth Orton,CDs & Vinyl,169388.0,
9521,Say It Like You Mean It,"'Alternative Rock', 'Emo'",The Starting Line,CDs & Vinyl,22267.0,
9519,Paris Remastered,"'Rock', 'Progressive', 'Progressive Rock'",Supertramp,CDs & Vinyl,6640.0,
9515,Unleashed,'Country',Toby Keith,CDs & Vinyl,23426.0,
9523,The Rising,'Classic Rock',Bruce Springsteen,CDs & Vinyl,77347.0,
9530,Mario,'Soul',Mario,CDs & Vinyl,118885.0,
9532,Steppin' Out with the Grateful Dead - England '72,"'Classic Rock', 'Psychedelic Rock'",Grateful Dead,CDs & Vinyl,317224.0,
9538,Broken Barricades,"'World Music', 'Europe', 'British Isles', 'Britain'",Procol Harum,CDs & Vinyl,307571.0,
9529,Moon Babies,"'Rock', 'Progressive', 'Progressive Metal'",Planet X,CDs & Vinyl,317650.0,
9533,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Pop Rap',Smilez & Southstar,CDs & Vinyl,336823.0,
9540,In a Word: Yes 1969,"'Rock', 'Progressive', 'Progressive Rock'",Yes,CDs & Vinyl,272438.0,
9542,Drunk Enough to Dance,"'Alternative Rock', 'Punk Revival'",Bowling for Soup,CDs & Vinyl,186139.0,
9545,Lost in Space,'Alternative Rock',Aimee Mann,CDs & Vinyl,32148.0,
9547,Easy,"'Country', 'Americana'",Kelly Willis,CDs & Vinyl,119939.0,
9548,October Road,"'Pop', 'Adult Contemporary'",James Taylor,CDs & Vinyl,120261.0,
9549,Imagine,"'Folk', 'Contemporary Folk'",Eva Cassidy,CDs & Vinyl,34790.0,
9550,Same,"'Rock', 'Progressive', 'Progressive Rock'",Thirty Seconds To Mars,CDs & Vinyl,53237.0,
9554,To Serve Man,"'Alternative Rock', 'Punk'",Cattle Decapitation,CDs & Vinyl,241009.0,
9553,Silence,"'Metal', 'Pop Metal'",Blindside,CDs & Vinyl,186490.0,
9551,30 #1 Hits,"'Rock', 'Rockabilly'",Elvis Presley,CDs & Vinyl,4026.0,
9552,The Instigator,'Alternative Rock',Rhett Miller,CDs & Vinyl,183003.0,
9556,Definitive Collection,"'Pop', 'Euro Pop', 'Swedish Pop'",Anni-Frid Lyngstad,Movies & TV,196848.0,
9558,O,"'Folk', 'Traditional Folk'",Damien Rice,CDs & Vinyl,1354328.0,
9562,Evil Heat,"'Alternative Rock', 'British Alternative'",Primal Scream,CDs & Vinyl,2697942.0,
9564,Forgive,'Country',Rebecca Lynn Howard,CDs & Vinyl,286020.0,
9573,Got Live If You Want It,"'Classic Rock', 'British Invasion'",The Rolling Stones,CDs & Vinyl,49270.0,
9567,"Through The Past, Darkly Big Hits Vol. 2",'Classic Rock',The Rolling Stones,CDs & Vinyl,13851.0,
9577,Complicated / I Don't Give / Why,'Pop',Avril Lavigne,CDs & Vinyl,563996.0,
9563,Something Worth Leaving Behind,'Country',Lee Ann Womack,CDs & Vinyl,63953.0,
9580,O2,"'Pop', 'Teen Pop'",O-Town,CDs & Vinyl,160981.0,
9582,Diamond Princess,'Pop Rap',Trina,CDs & Vinyl,167762.0,
9584,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Metal', 'Alternative Metal'",Seether,CDs & Vinyl,141839.0,
9585,Hvis Lyset Tar Oss,"'Metal', 'Pop Metal'",Burzum,CDs & Vinyl,1265119.0,
9587,After the Storm,"'Pop', 'Vocal Pop'",Monica,CDs & Vinyl,12813.0,
9592,Naked,"'Pop', 'Euro Pop'",Amber,CDs & Vinyl,348462.0,
9586,Priceless,'Soul',Kelly Price,CDs & Vinyl,264139.0,
9588,Waking The Dead,"'Metal', 'Pop Metal'",L.A. Guns,CDs & Vinyl,85142.0,
9595,Heaven,"'Pop', 'Dance Pop'",DJ Sammy,CDs & Vinyl,209957.0,
9598,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Pop Rap',Slum Village,CDs & Vinyl,299141.0,
9601,Lost Horizons,'Electronica',Lemon Jelly,CDs & Vinyl,84321.0,
9603,Finisterre,"'Alternative Rock', 'Indie Rock'",Saint Etienne,CDs & Vinyl,592910.0,
9604,Bless the Martyr &amp; Kiss the Child,"'Alternative Rock', 'Hardcore'",Norma Jean,CDs & Vinyl,148170.0,
9606,Stripped,"'Pop', 'Adult Contemporary'",Christina Aguilera,CDs & Vinyl,116327.0,
9608,The Richest Man in Babylon,,Thievery Corporation,CDs & Vinyl,17199.0,
9609,Miss Fortune,"'Country', 'Americana'",Allison Moorer,CDs & Vinyl,255747.0,
9613,Singles Collection: The London Years,"'Classic Rock', 'British Invasion'",The Rolling Stones,CDs & Vinyl,94628.0,
9612,More Hot Rocks: Big Hits &amp; Fazed Cookies,'Classic Rock',The Rolling Stones,CDs & Vinyl,39951.0,
9614,"So Much Shouting, So Much Laughter","'Alternative Rock', 'Urban Folk'",Ani DiFranco,CDs & Vinyl,307924.0,
9615,Lizzie McGuire,"'Pop', 'Teen Pop'",Hilary Duff,CDs & Vinyl,56905.0,
9617,We've Come for You All,'Metal',Anthrax,CDs & Vinyl,663372.0,
9618,I Phantom,'Experimental Rap',Mr. Lif,CDs & Vinyl,387188.0,
9619,Up,"'Rock', 'Progressive', 'Progressive Rock'",Peter Gabriel,CDs & Vinyl,259574.0,
9627,Another Earthquake!,"'Pop', 'Dance Pop'",Carter,CDs & Vinyl,179304.0,
9626,Sharks,'Classic Rock',UFO,CDs & Vinyl,202408.0,
9625,Bjork - Greatest Hits,'Electronica',Bjrk,CDs & Vinyl,154250.0,
9623,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Pop Rap',Devin The Dude,CDs & Vinyl,183562.0,
9630,Glenn Gould: A State of Wonder - The Complete Goldberg Variations 1955 &amp; 1981,"'Classical', 'Variations'",Johann Sebastian Bach,CDs & Vinyl,24198.0,
9632,Snow,"'Rock', 'Progressive', 'Progressive Rock'",Spock's Beard,CDs & Vinyl,149320.0,
9633,Chicago V Expanded &amp; Remastered,'Classic Rock',Chicago,CDs & Vinyl,35355.0,
9636,"Lifted or The Story Is in the Soil, Keep Your Ear to the Ground","'Alternative Rock', 'Indie Rock'",Bright Eyes,CDs & Vinyl,87728.0,
9637,The Mantle,"'Rock', 'Progressive', 'Progressive Rock'",Agalloch,CDs & Vinyl,148591.0,
9638,Conjure One,'Electronica',Conjure One,CDs & Vinyl,116363.0,
9640,In Their Darkened Shrines,"'Folk', 'Contemporary Folk'",Nile,CDs & Vinyl,11354.0,
9642,Whatchulookinat,"'Pop', 'Adult Contemporary'",Whitney Houston,CDs & Vinyl,691684.0,
9646,Smash Hits,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Jimi Hendrix,CDs & Vinyl,49176.0,
9648,Reroute to Remain,"'Metal', 'Alternative Metal'",In Flames,CDs & Vinyl,180609.0,
9651,Saturate,"'Metal', 'Alternative Metal'",Breaking Benjamin,CDs & Vinyl,2959.0,
9653,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Lewis Black,CDs & Vinyl,68785.0,
9656,My Town,"'Classic Rock', 'Southern Rock'",Montgomery Gentry,CDs & Vinyl,164634.0,
9655,Gotta Get Thru This,"'Pop', 'Dance Pop'",Daniel Bedingfield,CDs & Vinyl,195850.0,
9662,Tortoise &amp; Hare,'Soul',Jazzyfatnastees,CDs & Vinyl,268711.0,
9664,Paradise,"'Jazz', 'Smooth Jazz'",Kenny G,CDs & Vinyl,372526.0,
9663,Barenaked,"'Pop', 'Adult Alternative'",Jennifer Love Hewitt,CDs & Vinyl,369222.0,
9668,Pursuit of Happiness,'Electronica',Weekend Players,CDs & Vinyl,287284.0,
9669,Twisted Angel,'Country',LeAnn Rimes,CDs & Vinyl,166987.0,
9670,Tim McGraw and the Dancehall Doctors,'Country',Tim McGraw,CDs & Vinyl,110033.0,
9673,Best of Bond James Bond / Various,"'Alternative Rock', 'New Wave'",Sheryl Crow,CDs & Vinyl,112121.0,
9672,OK Go,"'Pop', 'Adult Alternative'",OK Go,CDs & Vinyl,106777.0,
9674,Scarlet's Walk,'Alternative Rock',Tori Amos,CDs & Vinyl,172585.0,
9676,Attack,"'Rock', 'Rock Guitarists', 'Shred'",Yngwie Malmsteen,CDs & Vinyl,731959.0,
9679,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'East Coast',Nas,CDs & Vinyl,153076.0,
9684,Even Closer,'Soul',Goapele,CDs & Vinyl,197576.0,
9682,The Naked Ride Home,'Classic Rock',Jackson Browne,CDs & Vinyl,70862.0,
9683,Tattooed Millionaire,"'Metal', 'Pop Metal'",Bruce Dickinson,CDs & Vinyl,1137434.0,
9687,Light &amp; Magic,'Alternative Rock',Ladytron,CDs & Vinyl,290183.0,
9693,More than a Woman,"'Pop', 'Adult Contemporary'",Toni Braxton,CDs & Vinyl,48801.0,
9692,Shaman,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Santana,CDs & Vinyl,51938.0,
9689,The Art of Balance,"'Metal', 'Pop Metal'",Shadows Fall,CDs & Vinyl,87264.0,
9696,Demolition,"'Pop', 'Adult Alternative'",Ryan Adams,CDs & Vinyl,147078.0,
9694,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Pop', 'Dance Pop'",TLC,CDs & Vinyl,63403.0,
9691,Harry Potter and the Chamber of Secrets,"'Soundtracks', 'Movie Scores'",William Ross,CDs & Vinyl,42071.0,
9697,Now or Never,"'Pop', 'Adult Contemporary'",Nick Carter,CDs & Vinyl,472896.0,
9700,In Absentia,"'Rock', 'Progressive', 'Progressive Rock'",Porcupine Tree,CDs & Vinyl,91475.0,
9701,Good Rockin' Tonight -  The Legacy of Sun Records,"'Rock', 'Rockabilly'",Elvis Presley,Movies & TV,144089.0,
9705,The Best of Cranberries,"'Pop', 'Adult Alternative'",The Cranberries,CDs & Vinyl,9140.0,
9706,Up!,'Country',Shania Twain,CDs & Vinyl,24459.0,
9707,Things That Lovers D,,Kenny Lattimore,CDs & Vinyl,257873.0,
9704,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Metal', 'Death Metal'",Sepultura,CDs & Vinyl,231654.0,
9710,The Ragpicker's Dream,"'Rock', 'Folk Rock'",Mark Knopfler,CDs & Vinyl,40352.0,
9712,"Buffy the Vampire Slayer - Once More, with Feeling","'Soundtracks', 'Movie Soundtracks'",Christophe Beck,CDs & Vinyl,73167.0,
9716,Boogie Woogie Christmas,"'Rock', 'Rockabilly'",Brian Setzer,CDs & Vinyl,41697.0,
9715,The Very Best of Linda Ronstadt,"'Folk', 'Contemporary Folk'",Linda Ronstadt,CDs & Vinyl,94177.0,
9713,The Creek Drank the Cradle,"'Alternative Rock', 'Indie Rock'",Iron & Wine,CDs & Vinyl,57979.0,
9719,Live in Paris,'Traditional Vocal Pop',Diana Krall,CDs & Vinyl,16639.0,
9722,Downthesun,"'Metal', 'Alternative Metal'",Downthesun,CDs & Vinyl,183355.0,
9721,Dirrty,"'Pop', 'Teen Pop'",Christina Aguilera,CDs & Vinyl,398022.0,
9717,The Young and the Hopeless,"'Alternative Rock', 'Punk'",Good Charlotte,CDs & Vinyl,165498.0,
9720,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Turntablists',Jurassic 5,CDs & Vinyl,114149.0,
9724,A Hundred Days Off,'Electronica',Underworld,CDs & Vinyl,231226.0,
9725,Standing in the Shadows of Motown,'Funk',Various Artists,CDs & Vinyl,63987.0,
9726,Tanya,'Country',Tanya Tucker,CDs & Vinyl,310161.0,
9728,Truthless Heroes,"'Alternative Rock', 'American Alternative'",Project 86,CDs & Vinyl,74053.0,
9730,Big As a Berry,"'Pop', 'Vocal Pop'",Megan Mullally & Supreme Music Program,CDs & Vinyl,14968.0,
9734,King of All Kings,"'Metal', 'Death Metal'",Hate Eternal,CDs & Vinyl,464153.0,
9739,This Is Who I Am,'Soul',Heather Headley,CDs & Vinyl,187274.0,
9744,Too Old to Rock 'n' Roll: Too Young to Die!,"'Rock', 'Progressive', 'Progressive Rock'",Jethro Tull,CDs & Vinyl,32970.0,
9745,Dancing With St Peter,'Metal',$ign of 4,CDs & Vinyl,696066.0,
9747,American Idol Greatest Moments,'Pop',Various Artists,CDs & Vinyl,118721.0,
9748,It Had to Be You... The Great American Songbook,"'Pop', 'Adult Contemporary'",Rod Stewart,CDs & Vinyl,47136.0,
9746,The Very Best Of Fleetwood Mac,'Classic Rock',Fleetwood Mac,CDs & Vinyl,113.0,
9753,Let It Be Christmas,'Christmas',Alan Jackson,CDs & Vinyl,82130.0,
9757,Yanqui U.X.O.,"'Alternative Rock', 'Indie Rock'",Godspeed You! Black Emperor,CDs & Vinyl,1185065.0,
9767,Slicker Than Your Average,"'Blues', 'Contemporary Blues'",Craig David,CDs & Vinyl,196874.0,
9768,Let It Rain,"'Pop', 'Adult Alternative'",Tracy Chapman,CDs & Vinyl,69633.0,
9763,Transplants,"'Alternative Rock', 'Punk'",Transplants,CDs & Vinyl,97561.0,
9773,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,"Earth, Wind & Fire",CDs & Vinyl,333476.0,
9775,Live &amp; Unreleased,"'Jazz', 'Jazz Fusion'",Weather Report,CDs & Vinyl,355288.0,
9776,Last Stop Suburbia,"'Alternative Rock', 'Punk'",Allister,CDs & Vinyl,238164.0,
9777,Symbol of Life,"'Metal', 'Pop Metal'",Paradise Lost,CDs & Vinyl,388015.0,
9774,The Essential Stevie Ray Vaughan and Double Trouble,"'Blues', 'Regional Blues', 'Texas Blues'",Double Trouble,CDs & Vinyl,1559.0,
9780,Crimson Thunder,"'Metal', 'Pop Metal'",Hammerfall,CDs & Vinyl,122708.0,
9782,A New Day at Midnight,"'World Music', 'Europe', 'British Isles', 'Britain'",David Gray,CDs & Vinyl,421269.0,
9783,Melt,'Country',Rascal Flatts,CDs & Vinyl,9613.0,
9784,American IV: The Man Comes Around,'Spoken Word',Johnny Cash,CDs & Vinyl,3191.0,
9786,The Odyssey,"'Rock', 'Progressive', 'Progressive Metal'",Symphony X,CDs & Vinyl,250684.0,
9790,Defiance,"'Alternative Rock', 'Industrial', 'Alt Industrial'",Assemblage 23,CDs & Vinyl,196999.0,
9791,Blue Oyster Cult - A Long Day's Night,"'Rock', 'Progressive', 'Progressive Rock'",Blue Oyster Cult,Movies & TV,115132.0,
9793,Genius: Best of Warren Zevon,'Classic Rock',Warren Zevon,CDs & Vinyl,12223.0,
9796,Waiting For My Rocket To Come,"'Folk', 'Contemporary Folk'",Jason Mraz,CDs & Vinyl,39539.0,
9795,"Loud, Fast Ramones: Their Toughest Hits","'Alternative Rock', 'American Punk'",Ramones,CDs & Vinyl,162400.0,
9799,Duets,'Classic Vocalists',Barbra Streisand,CDs & Vinyl,7520.0,
9797,Spend the Night,"'Alternative Rock', 'Punk'",Donnas,CDs & Vinyl,85797.0,
9794,"Flying Saucer Tour, Vol. 1",,Bill Hicks,CDs & Vinyl,221513.0,
9798,A Christmas Gift of Love,'Noels',Barry Manilow,CDs & Vinyl,318092.0,
9801,Prelude: The Best of Charlotte Church,"'Pop', 'Vocal Pop'",Charlotte Church,CDs & Vinyl,15179.0,
9805,Anthology,"'Pop', 'Adult Contemporary'",Carly Simon,CDs & Vinyl,173042.0,
9802,Symptom of the Universe: The Original Black Sabbath 1970-1978,"'Metal', 'Pop Metal'",Black Sabbath,CDs & Vinyl,153524.0,
9806,Loose Screw,"'Alternative Rock', 'New Wave'",Peter Green,CDs & Vinyl,412594.0,
9803,Have You Fed the Fish,"'Alternative Rock', 'Indie Rock'",Badly Drawn Boy,CDs & Vinyl,257401.0,
9811,Walls of Jericho,"'Rock', 'Progressive', 'Progressive Metal'",Helloween,CDs & Vinyl,422331.0,
9813,"The Paul Simon Collection: On My Way, Don't Know Where I'm Goin'",'Classic Rock',Paul Simon,CDs & Vinyl,119384.0,
9812,Demon Hunter,"'Metal', 'Alternative Metal'",Demon Hunter,CDs & Vinyl,113826.0,
9808,From the Inside,"'World Music', 'Europe', 'Continental Europe', 'Italy'",Laura Pausini,CDs & Vinyl,153817.0,
9809,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Pop Rap',Fabolous,CDs & Vinyl,128094.0,
9814,Corporate America,'Classic Rock',Boston,CDs & Vinyl,126106.0,
9817,"Live at Folsom Field - Boulder, Colorado","'Pop', 'Adult Alternative'",Dave Matthews Band,CDs & Vinyl,137896.0,
9816,U2 - The Best of 1990-2000,'Alternative Rock',U2,CDs & Vinyl,5225.0,
9819,Only Time: The Collection,"'Folk', 'Irish Folk'",Enya,CDs & Vinyl,47329.0,
9810,Chapter 2: The Voice,'Soul',Syleena Johnson,CDs & Vinyl,293827.0,
9821,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Experimental Rap',Missy Elliott,CDs & Vinyl,48755.0,
9822,Frida,"'Pop', 'Vocal Pop'",Lila Downs,CDs & Vinyl,19668.0,
9824,Queen - Greatest Video Hits 1,"'Rock', 'Progressive', 'Progressive Rock'",Queen,Movies & TV,97649.0,
9820,Alison Krauss &amp; Union Station - Live,"'Country', 'Bluegrass'",Alison Krauss and Union Station,CDs & Vinyl,4583.0,
9825,Brainwashed,'Classic Rock',George Harrison,CDs & Vinyl,41012.0,
9832,From One,"'Metal', 'Pop Metal'",Ra,CDs & Vinyl,157895.0,
9830,Love Story,'Soul',Vivian Green,CDs & Vinyl,173419.0,
9834,10,'East Coast',LL Cool J,CDs & Vinyl,321024.0,
9835,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Eminem,CDs & Vinyl,46465.0,
9840,Girl Can Mack,"'Pop', 'Teen Pop'",3LW,CDs & Vinyl,188734.0,
9839,"One More Car, One More Rider","'Rock', 'Rock Guitarists', 'Guitar Gods'",Eric Clapton,CDs & Vinyl,33881.0,
9838,Music From The MGM Motion Picture Die Another Day,"'Pop', 'Adult Contemporary'",Die Another Day Soundtrack,CDs & Vinyl,118981.0,
9843,Wait for Me,"'Blues', 'Electric Blues'",Susan Tedeschi,CDs & Vinyl,82285.0,
9844,Twoism,'Ambient',Boards Of Canada,CDs & Vinyl,57617.0,
9845,Bluegrass &amp; White Snow: A Mountain Christmas,'Christmas',Patty Loveless,CDs & Vinyl,122769.0,
9846,"The Bootleg Series, Volume 5: Bob Dylan Live, 1975","'Folk', 'Contemporary Folk'",Bob Dylan,CDs & Vinyl,8899.0,
9847,Chrome Smoke &amp; BBQ: The ZZ Top Box,'Classic Rock',ZZ Top,CDs & Vinyl,220443.0,
9851,Chicago: Music From the Motion Picture,'Cabaret',Chicago (Related Recordings),CDs & Vinyl,6133.0,
9852,This Is Me...Then,"'Latin Music', 'Latin Pop'",Jennifer Lopez,CDs & Vinyl,417578.0,
9855,Audioslave,"'Metal', 'Alternative Metal'",Audioslave,CDs & Vinyl,10891.0,
9861,Lex Rex,"'Rock', 'Progressive', 'Progressive Rock'",Glass Hammer,CDs & Vinyl,39374.0,
9860,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Pop Rap',Petey Pablo,CDs & Vinyl,184434.0,
9863,Deliverance,"'Metal', 'Death Metal'",Opeth,CDs & Vinyl,441184.0,
9864,Kylie Minogue: Fever 2002 - Live in Manchester,"'Pop', 'Euro Pop'",Kylie Minogue,Movies & TV,75109.0,
